,acc,loss,val_acc,val_loss
0,0.8497291540959788,0.4198830098191844,0.6541176543516272,1.4791156176258535
1,0.9724042526614174,0.08315266979985463,0.6047058876822976,3.146398765199325
2,0.9860077594374544,0.04201275427832428,0.6070588178494397,2.572461454307332
3,0.9924215128550476,0.02358741137705023,0.661176472902298,2.8603201894199146
4,0.9940906831850504,0.01973745461921223,0.6329411794157589,2.248893878039192
5,0.9959846947767901,0.013183136784787417,0.6870588292093838,2.690976833595949
6,0.9970074612727025,0.009530677296651842,0.6847058902768528,2.4684623935643364
7,0.9978976466639113,0.007082787719111476,0.6047058859292198,3.2076804708032047
8,0.9978604555818423,0.006792822692154554,0.6800000036464018,2.884551994940814
9,0.998162808490615,0.006957976586969193,0.6823529495912439,3.003178456250359
10,0.9981628083393399,0.006615018723556964,0.6776470577015596,2.4517647483769585
11,0.998352209570426,0.00512261024988767,0.6611764781615314,2.999649061876185
12,0.9974430837923932,0.009946630428249397,0.6376470677992877,3.0274400991552017
13,0.9979544670488163,0.0066641916518193605,0.6682353019714355,3.4327055005466236
14,0.9993560359064271,0.002093171085645469,0.6823529425789329,3.045655650251052
15,0.9985226706325694,0.005568684060021317,0.6541176455862382,3.297182749299442
16,0.9996969580657104,0.001113103921653132,0.7011764680638033,3.0427230806911694
17,0.9985231462272518,0.006335135531715385,0.6776470577015596,2.5037371340919945
18,0.9990151137855271,0.003413795228390695,0.6588235322166892,2.909720841576071
19,0.9984090299937142,0.005877286871692258,0.6447058863499585,3.27485649024739
20,0.9992045150109685,0.0032495327955908127,0.6611764781615314,3.3054976533440983
21,0.998996173648194,0.0037588521432220744,0.6541176525985494,3.1991384239757763
22,0.9989014730992573,0.004919327332927286,0.6258823556058547,3.974338180878583
23,0.998446910228868,0.006147632840492516,0.6752941222751841,3.019063612994026
24,0.9992047710343314,0.0027618245857524877,0.677647062960793,3.272779485758613
25,0.9993370958277978,0.002658140797129581,0.6800000036464018,2.815604287035325
26,0.9995264970611418,0.0023490606557105345,0.6823529390727773,2.814940740080441
27,0.9994886167774445,0.001559020496421528,0.6847058867706972,2.9263504252714267
28,0.9994316134026674,0.002040667737118988,0.6658823577796712,3.629246887038736
29,0.9994130453534801,0.0028749574353088216,0.680000001893324,3.3109680624569164
30,0.9991095277122111,0.003537786021316586,0.6964705884456635,3.13187575340271
31,0.9997727917087785,0.0009388390626214965,0.7129411837633919,2.988122252856984
32,0.999526497002438,0.0017983260871121897,0.6941176565254435,3.241975787807913
33,0.999772718561983,0.0010717352816451494,0.6847058850176194,3.3687179614515865
34,0.9991287545293718,0.0040826342769087025,0.6611764711492202,3.1252145416596355
35,0.9995833173749248,0.0017080282419460748,0.7011764820884255,3.4167336926740757
36,0.999810598794879,0.0005334937933744364,0.6870588327155394,3.4334551727070526
37,0.9999431796455759,0.00013732190650896824,0.6682353002183578,3.7494090024162743
38,0.999526497002438,0.002246129031154162,0.6588235357228447,3.625083137960995
39,0.9999242639096976,0.0002472903671873934,0.6682353019714355,3.6712250499164356
40,0.9997348383979511,0.0009077997209110496,0.6705882338916554,3.43612344825969
41,0.9998863592911518,0.0003017632248297392,0.7058823669657988,3.35063471513636
42,0.9997348383189268,0.0010859812275697987,0.6847058902768528,3.459174436681411
43,0.9994317964128601,0.0024184050165249526,0.654117647339316,3.332470434553483
44,0.9997727185518228,0.0007729115931976896,0.66823529846528,3.5685955286026
45,0.999715898207559,0.0011883593956074376,0.6729411780834198,3.8890438500572655
46,0.999488616728901,0.0022158645320221808,0.7129411802572363,2.7827380264506623
47,0.9995643772533966,0.00153777461173801,0.6729411833426532,3.5022129521650425
48,0.9996211976100786,0.001212176159738323,0.6588235287105336,3.297992608126472
49,0.9995264970385634,0.0014914263476015464,0.6588235322166892,3.251506111201118
50,0.9996591876088743,0.0017929842420012234,0.6282352980445413,3.878965742447797
51,0.9994317963947974,0.0031759461851923678,0.705882356447332,2.8124219179153442
52,0.9998105988355201,0.0009850558290210804,0.6635294118348289,3.4448920909096215
53,0.9998295389367277,0.0007739977198647676,0.6917647088275236,3.730532674228444
54,0.9994126672779171,0.0026362071238871005,0.6635294083286735,3.1510660578222836
55,0.9996781215832042,0.001462881179126982,0.6729411833426532,2.9837636036031387
56,0.9998674191696236,0.0004313935382078532,0.6964705901987412,3.224342907176298
57,0.9998674191493031,0.0006346624633005327,0.6611764764084536,3.6879519364413094
58,0.9998295389164071,0.00043544732675832997,0.6729411886018866,3.6313220613143025
59,0.9998484790277751,0.0005030540491036229,0.6729411798364976,3.6864212891634773
60,0.9993183751568067,0.003090979192066184,0.6658823665450601,3.527835800367243
61,0.9997916586631906,0.0009804669462801707,0.6635294118348289,3.193170459831462
62,0.9999621075664266,0.00032901869158168665,0.6776470682200264,3.498207449913025
63,0.9999810598784719,0.0001101774165991585,0.6870588309624616,3.249913850251366
64,0.9997537784506152,0.0010961345510954138,0.6682353002183578,4.015991519479191
65,0.9991101009572849,0.003894971799582987,0.6658823525204378,3.9636478844810936
66,0.9996022574580697,0.0014747453039274535,0.6211764794938704,3.7302394649561714
67,0.999412856263109,0.002618745750332051,0.661176472902298,3.3407936727299408
68,0.9998863592911518,0.0006058273918344546,0.7011764680638033,3.199073125334347
69,0.9999431796354157,0.0003132732233487389,0.6635294170940623,3.7578132292803597
70,0.9996781216238322,0.001670252419204598,0.6329411759096033,3.5357928766923794
71,0.9998673764774111,0.0009077473999154776,0.6658823647919823,3.9060484802021698
72,0.9998863958876817,0.0005158258652233453,0.6564705897780025,3.6823663431055405
73,0.9998674191493031,0.00037893771918425987,0.6470588305417229,4.284357021836674
74,0.999829484033674,0.0007678207778695208,0.658823533969767,3.8748866810518154
75,0.9998863958594678,0.00047998393167728525,0.6752941275344175,3.847799343221328
76,0.9996969581063514,0.0013402275833311584,0.687058827456306,3.9224459774353924
77,0.9996022575472543,0.0024989152023547267,0.6541176525985494,4.125857717850629
78,0.9993560358985246,0.002516374593703666,0.6400000014725853,3.6884744237450993
79,0.9992423952280597,0.004219547640071908,0.6564705897780025,3.492226677782395
80,0.9997158982256217,0.0009991632365479036,0.6776470682200264,3.585971649955301
81,0.999791658713992,0.0007768217001654792,0.6705882496693555,4.287326328894672
82,0.9998295389164071,0.0007298042254204006,0.6752941222751841,3.39369096475489
83,0.9999052994025197,0.00024929432249959176,0.6729411798364976,3.9787386024699494
84,0.9996211976484618,0.0017508152531416075,0.6588235357228447,3.8045715233858894
85,0.9999621319497702,0.0005493114333163076,0.6894117628826815,3.630789230851566
86,0.9998105378321326,0.0005613964942408091,0.6870588309624616,3.5107290674658382
87,0.9998295389344699,0.0005078462873359034,0.6752941275344175,4.155025005340576
88,0.9999810598886322,9.287344601107049e-05,0.6776470717261819,4.023842503042782
89,0.9999431979348123,0.0004272362915723451,0.6823529408258551,3.9116918690064373
90,0.9997348383369895,0.001202572148484102,0.6658823542735156,3.788491403355318
91,0.999734838329087,0.001707411377833465,0.6752941257813397,3.6938618912416348
92,0.9995455834988131,0.0028932823566601624,0.687058827456306,3.435547758551205
93,0.9995831832566652,0.002857771946039684,0.6517647119129405,3.941869188757504
94,0.999545583466085,0.0018570587588415074,0.6635294135879067,3.9937394366544834
95,0.9998295389265675,0.0008567843991746864,0.6964705972110524,3.445191278177149
96,0.9997347529830541,0.0011793643570873525,0.6800000071525574,3.5405001219581154
97,0.9997917257745215,0.0013984020608279854,0.6682352914529688,3.791991444195018
98,0.9997727185800458,0.0011926713802973363,0.6847058850176194,3.494146136676564
